current_app_name,timestep,state,action,next_state,reward,done,number_of_pods,cpu_util,latency_violation,latency,hpa_threshold,info
proxy,13,382,3,417,2.927825991907173,False,10,42,0,2.4451205730438232,40,{'datetime': '06/06/2022 12:05:49'}
proxy,14,417,1,382,3.1609646801088567,False,10,45,0,2.3123176097869873,20,{'datetime': '06/06/2022 12:07:34'}
proxy,15,382,1,382,0,False,10,47,0,2.2614729404449463,20,{'datetime': '06/06/2022 12:07:48'}
proxy,16,382,3,417,3.184803845312659,False,10,45,0,2.2992943127950034,40,{'datetime': '06/06/2022 12:09:32'}
proxy,17,417,1,379,7.086829002225133,False,10,46,0,0.9128923416137695,20,{'datetime': '06/06/2022 12:11:14'}
proxy,18,379,3,227,10.422032154229544,False,5,21,0,1.5643965403238933,40,{'datetime': '06/06/2022 12:12:52'}
proxy,19,227,0,576,0,False,5,62,0,1.3439452648162842,40,{'datetime': '06/06/2022 12:12:57'}
proxy,20,576,4,821,11.837488641402633,False,4,83,0,1.4592499732971191,80,{'datetime': '06/06/2022 12:14:36'}
proxy,21,821,0,415,6.418061548108896,False,9,43,0,1.4142080942789714,40,{'datetime': '06/06/2022 12:16:16'}
proxy,22,415,0,416,0,False,9,43,0,1.6869866053263347,40,{'datetime': '06/06/2022 12:16:21'}
proxy,23,416,2,240,6.724213331851527,False,9,39,0,1.3169920444488525,40,{'datetime': '06/06/2022 12:18:01'}
proxy,24,240,2,416,5.313676585529188,False,9,41,0,1.818633238474528,40,{'datetime': '06/06/2022 12:19:42'}
proxy,25,416,2,240,5.523377665359534,False,10,39,0,1.34492293993632,40,{'datetime': '06/06/2022 12:21:22'}
proxy,26,240,2,415,5.5939362772950405,False,10,40,0,1.3229206403096516,40,{'datetime': '06/06/2022 12:23:01'}
proxy,27,415,4,647,10.069077970909397,False,5,69,0,1.6949032147725422,80,{'datetime': '06/06/2022 12:24:41'}
proxy,28,647,4,647,0,False,5,69,0,1.632682164510091,80,{'datetime': '06/06/2022 12:24:47'}
proxy,29,647,0,416,4.568547045570435,False,10,40,0,1.67389980951945,40,{'datetime': '06/06/2022 12:26:27'}
proxy,30,416,2,416,4.236792845918313,False,10,42,0,1.8045734564463298,40,{'datetime': '06/06/2022 12:28:14'}
proxy,31,416,2,416,4.3082422551328605,False,10,48,0,1.775586207707723,40,{'datetime': '06/06/2022 12:29:55'}
proxy,32,416,2,240,6.405654959746232,False,9,38,0,1.4182650248209636,40,{'datetime': '06/06/2022 12:31:35'}
proxy,33,240,2,415,6.69754472851604,False,9,41,0,1.3252469698588054,40,{'datetime': '06/06/2022 12:33:14'}
proxy,34,415,4,647,11.03533675044298,False,4,68,0,1.7514432271321614,80,{'datetime': '06/06/2022 12:34:55'}
proxy,35,647,0,416,4.744553857490308,False,10,43,0,1.6083760261535645,40,{'datetime': '06/06/2022 12:36:36'}
proxy,36,416,2,416,4.274594634583872,False,10,42,0,1.7891767819722493,40,{'datetime': '06/06/2022 12:38:17'}
proxy,37,416,2,240,5.466260770491219,False,10,38,0,1.3629405498504639,40,{'datetime': '06/06/2022 12:39:57'}
proxy,38,240,2,415,5.444038145935599,False,10,40,0,1.3700016339619954,40,{'datetime': '06/06/2022 12:41:37'}
proxy,39,415,4,472,9.884956456347563,False,5,53,0,1.7670942942301433,80,{'datetime': '06/06/2022 12:43:18'}
proxy,40,472,0,415,6.086413352795656,False,9,49,0,1.526062250137329,40,{'datetime': '06/06/2022 12:44:59'}
proxy,41,415,4,821,11.687428120626084,False,4,80,0,1.5102967421213787,80,{'datetime': '06/06/2022 12:46:39'}
proxy,42,821,3,857,11.152794766532521,False,4,83,0,1.7054555416107178,100,{'datetime': '06/06/2022 12:48:20'}
proxy,43,857,0,619,9.223911084199434,False,6,66,0,1.5956679979960124,60,{'datetime': '06/06/2022 12:50:01'}
proxy,44,619,0,381,4.041608486635545,False,10,41,0,1.8863240877787273,20,{'datetime': '06/06/2022 12:51:43'}
proxy,45,381,0,381,0,False,10,41,0,1.5563313961029053,20,{'datetime': '06/06/2022 12:51:53'}
proxy,46,381,1,381,0,False,10,41,0,1.691678762435913,20,{'datetime': '06/06/2022 12:51:58'}
proxy,47,381,2,381,4.632602995104991,False,10,41,0,1.649765412012736,20,{'datetime': '06/06/2022 12:53:38'}
proxy,48,381,1,381,0,False,10,46,0,1.7304558753967285,20,{'datetime': '06/06/2022 12:53:44'}
proxy,49,381,2,381,4.649660379823762,False,10,42,0,1.643394947052002,20,{'datetime': '06/06/2022 12:55:25'}
proxy,50,381,2,206,4.264435485115128,False,10,38,0,1.7933011849721272,20,{'datetime': '06/06/2022 12:57:07'}
proxy,51,206,0,205,0,False,10,38,0,1.5203859011332195,20,{'datetime': '06/06/2022 12:57:12'}
proxy,52,205,4,443,8.293808257782793,False,7,52,0,1.5312356154123943,60,{'datetime': '06/06/2022 12:58:52'}
proxy,53,443,0,381,4.821853184183886,False,10,44,0,1.5803637504577637,20,{'datetime': '06/06/2022 13:00:33'}
proxy,54,381,2,380,4.965753346027026,False,10,44,0,1.529392162958781,20,{'datetime': '06/06/2022 13:02:14'}
proxy,55,380,0,380,0,False,10,44,0,1.5346756776173909,20,{'datetime': '06/06/2022 13:02:19'}
proxy,56,380,1,381,0,False,10,44,0,1.721254587173462,20,{'datetime': '06/06/2022 13:02:25'}
proxy,57,381,2,206,4.453606785243684,False,10,39,0,1.7180667718251545,20,{'datetime': '06/06/2022 13:04:05'}
proxy,58,206,1,206,0,False,10,39,0,1.6748917897542317,20,{'datetime': '06/06/2022 13:04:11'}
proxy,59,206,2,381,4.449606124592676,False,10,42,0,1.7196245193481445,20,{'datetime': '06/06/2022 13:05:51'}
proxy,60,380,2,381,3.75023557579136,False,10,41,0,2.0160191853841147,20,{'datetime': '06/06/2022 13:07:37'}
proxy,61,381,2,206,4.741683461881325,False,10,38,0,1.6094249884287517,20,{'datetime': '06/06/2022 13:09:19'}
proxy,62,206,2,381,4.876702063315607,False,10,40,0,1.5607582728068035,20,{'datetime': '06/06/2022 13:11:00'}
proxy,63,381,2,380,5.0735043273920075,False,10,45,0,1.4921831289927165,20,{'datetime': '06/06/2022 13:12:40'}
proxy,64,380,2,380,4.956246183103028,False,10,40,0,1.5327138900756836,20,{'datetime': '06/06/2022 13:14:20'}
proxy,65,380,2,381,4.311704599098693,False,10,43,0,1.7741937637329102,20,{'datetime': '06/06/2022 13:16:01'}
proxy,66,381,2,381,4.261958925555351,False,10,45,0,1.794308106104533,20,{'datetime': '06/06/2022 13:17:42'}
proxy,67,381,2,379,7.254960224857699,False,10,44,0,0.8722501595815023,20,{'datetime': '06/06/2022 13:19:21'}
proxy,68,379,0,379,0,False,10,44,0,0.92324431737264,20,{'datetime': '06/06/2022 13:19:24'}
proxy,69,379,3,226,11.460621092706585,False,5,21,0,1.2290999094645183,40,{'datetime': '06/06/2022 13:21:01'}
proxy,70,226,0,401,0,False,5,56,0,1.2000865936279297,40,{'datetime': '06/06/2022 13:21:05'}
proxy,71,401,2,415,6.104032009770045,False,9,42,0,1.5199349721272786,40,{'datetime': '06/06/2022 13:22:45'}
proxy,72,415,4,646,11.965803215431173,False,4,70,0,1.416762113571167,80,{'datetime': '06/06/2022 13:24:25'}
proxy,73,646,0,416,6.910851392492841,False,8,42,0,1.6289284229278564,40,{'datetime': '06/06/2022 13:26:06'}
proxy,74,416,2,415,5.345639838319564,False,10,40,0,1.4016173680623372,40,{'datetime': '06/06/2022 13:27:45'}
proxy,75,416,0,415,0,False,10,40,0,1.3682018121083577,40,{'datetime': '06/06/2022 13:27:55'}
proxy,76,415,4,646,11.319601371684403,False,5,66,0,1.2709961732228596,80,{'datetime': '06/06/2022 13:29:34'}
proxy,77,646,0,415,6.549433997229643,False,9,40,0,1.3718222777048747,40,{'datetime': '06/06/2022 13:31:14'}
proxy,78,415,4,646,12.205997218383487,False,4,71,0,1.3399238586425781,80,{'datetime': '06/06/2022 13:32:52'}
proxy,79,646,2,646,12.557704233156539,False,4,75,0,1.233222484588623,80,{'datetime': '06/06/2022 13:34:31'}
proxy,80,646,0,415,7.838846993779262,False,8,45,0,1.3159046173095703,40,{'datetime': '06/06/2022 13:36:11'}
proxy,81,415,4,646,12.562982778117874,False,4,73,0,1.2316700617472331,80,{'datetime': '06/06/2022 13:37:50'}
proxy,82,646,4,646,0,False,4,73,0,1.2657697995503743,80,{'datetime': '06/06/2022 13:37:54'}
proxy,83,646,0,415,7.961354453539935,False,8,46,0,1.2785042921702068,40,{'datetime': '06/06/2022 13:39:34'}
proxy,84,415,4,471,11.795253303953167,False,4,53,0,1.4734659989674885,80,{'datetime': '06/06/2022 13:41:14'}
proxy,85,471,0,408,8.916450712199634,False,7,46,0,1.3262762228647869,40,{'datetime': '06/06/2022 13:42:54'}
proxy,86,408,0,415,0,False,9,45,0,1.1576050122578938,40,{'datetime': '06/06/2022 13:42:58'}
proxy,87,415,4,646,12.585148247360252,False,4,66,0,1.2251663208007812,80,{'datetime': '06/06/2022 13:44:38'}
proxy,88,646,3,849,14.097588927492517,False,3,88,0,1.1114433606465657,100,{'datetime': '06/06/2022 13:46:15'}
proxy,89,849,3,849,0,False,3,88,0,1.1990680694580078,100,{'datetime': '06/06/2022 13:46:19'}
proxy,90,849,0,436,11.041926661742686,False,5,56,0,1.35657533009847,60,{'datetime': '06/06/2022 13:48:02'}
proxy,91,436,0,205,6.072905223856215,False,10,32,0,1.1805205345153809,20,{'datetime': '06/06/2022 13:49:42'}
